Date,Customer_id,customer_name,region,country,salesperson,quantity_sold,total_price,discount_applied,order_date,order_status
2023-06-11,ba6f0978-9de6-46fc-8c39-c6379ad61d5b,"Jessica Fisher",Asia,Greenland,"Joseph Richmond",5,1988.95,38,2023-08-10,Completed
2024-09-26,4d74f47c-816c-41fc-b0bc-cb67ef6e98cb,"Roy Hamilton",Africa,Mayotte,"Vanessa Jackson",8,3535.28,34.05,2024-07-07,Refunded
2024-06-08,5a533d6f-bf5d-4766-9a67-29917c18676f,"Derek Sanchez","South America",Nepal,"Becky Wilkinson",4,552.04,3.85,2022-03-17,Completed
2023-12-04,5b5b80f0-a121-458c-8f51-3e7cd20110c7,"Shannon Little","North America",Dominica,"Michael Henderson",4,1113.92,8.11,2024-07-22,Refunded
2024-09-21,469a12db-e7ef-4511-ac89-5aa94480ca66,"Nicole Olsen","North America",Timor-Leste,"Anne Gallagher",2,969.02,22.39,2022-05-19,Pending
2022-09-29,727948b1-d591-449b-a603-ceab410ec3a2,"Nicole Hawkins",Africa,"Norfolk Island","Kelly Ward",2,961.2,11.48,2022-11-28,Pending
2023-11-22,727948b1-d591-449b-a603-ceab410ec3a2,"Nicole Hawkins",Africa,"Norfolk Island","Allison Mooney",2,966.04,30.43,2022-11-28,Pending
2024-11-26,c08998b8-5cf7-4744-ae1b-7f0186122345,"Stephanie Escobar",Asia,Netherlands,"David Evans",3,419.64,32.87,2024-08-21,Completed
2024-11-02,d87c0da3-8a11-47b3-b8e4-0387e4afcb39,"Adam Rivera","North America",Tuvalu,"Rebecca Baker",8,2118.32,48.16,2022-08-20,Canceled
2024-06-18,d87c0da3-8a11-47b3-b8e4-0387e4afcb39,"Adam Rivera","North America",Tuvalu,"Paul Miller",1,196.71,0,2022-08-20,Completed
2023-02-20,5ce0e7f4-e718-40e1-a036-4110f880b0bf,"Jesse Morris",Australia,Somalia,"James Patel",8,2826.88,44.52,2024-05-10,Pending
2023-04-27,b246607c-be38-48ca-ba0c-b1257d483008,"Jeffrey Thompson",Asia,Kuwait,"Angela Heath",1,365.67,28.58,2022-06-21,Refunded
2024-12-19,2f91b018-93b0-4718-a627-deb917701145,"Eric Mason",Australia,Belize,"Valerie Beasley",8,936.64,19.17,2024-08-04,Pending
2022-10-04,c05da555-2b3e-46d5-a2e3-50f2d41c3e41,"April Watson",Asia,"Lao People's Democratic Republic","Tyler Morrow",2,845.86,39.03,2022-10-15,Refunded
2024-04-01,540cb810-c411-40bb-8c2e-0aa96e37e1af,"Gregory Freeman",Africa,Myanmar,"Megan Solomon",3,578.37,48.93,2023-08-05,Pending
2024-05-07,ea5f8ae6-5a35-4d24-87db-bc3513450673,"Kayla Pearson",Asia,"Saudi Arabia","Keith Brown",10,552.8,39.65,2022-06-15,Refunded
2022-10-24,18e074cc-d61c-440d-8d94-4cf3e2346c99,"Krista Kerr",Europe,Guinea-Bissau,"Steven Hughes",1,256.79,24.8,2024-01-06,Completed
2024-10-07,c63d75a9-9420-4113-92ed-b5a3c9db69a2,"Bonnie Burke",Europe,"Costa Rica","Betty Weiss",1,251.29,16.73,2024-06-04,Canceled
2024-07-05,9805d590-dd5a-46f3-9aaf-95a006e664ee,"Matthew Russell","South America",Uganda,"Selena Harris",9,4290.84,7.78,2023-08-03,Pending
2024-10-18,45224d7b-a8c0-43e7-9284-2513f2f9add4,"Jeffery Bautista",Africa,Bulgaria,"Rhonda Long",4,806.32,20.99,2023-12-03,Pending
2024-01-02,23972fdd-c7e7-4b91-98c4-c43bae2ac3ac,"Donna Salazar",Africa,Swaziland,"Devin Franco",1,492.96,17.46,2024-04-13,Completed
2024-09-04,de798c2e-f3a2-4b1f-9c5e-c644d2171483,"Ivan Carter",Australia,Comoros,"Melanie Lewis",4,1366.8,31.51,2023-09-08,Completed
2024-04-05,53cebb8b-fee7-45eb-8f14-f44a09da71e0,"Angela Peterson",Asia,Vanuatu,"Kelly Mitchell",4,297.32,5.61,2022-07-13,Completed
2022-07-07,eb8715f4-9e60-4914-b7f7-1038f31df097,"Deborah Phillips","South America","Norfolk Island","Jonathan Armstrong",4,863.2,22.66,2024-05-19,Refunded
2023-01-30,aecfe737-37a3-4f98-929d-9355d7fda43b,"Cathy Cunningham","North America",Congo,"Tyler Strong",5,2233.55,25.24,2024-10-17,Completed
2024-08-04,c41fc25a-f6c1-47e7-8285-1c099784a1b8,"Francisco Martinez",Asia,India,"Laura Stokes",10,4004.9,0,2022-04-10,Canceled
2022-08-12,f17a0c3c-de68-4d3f-a4c3-e8a146de1ad5,"Robert Smith",Australia,Iceland,"Steven Small",8,891.44,43.58,2023-11-15,Completed
2024-03-10,4f5b8763-7b02-4288-89a8-6d3566bb79e9,"Lindsey Hoffman","North America",Monaco,"Jimmy Munoz",7,2894.57,12.56,2023-03-15,Completed
2023-10-12,9f6ba6a6-f65b-4074-89ad-3794dd72a65e,"Aaron Dyer PhD",Europe,Greece,"Karen Ellison",9,287.19,40.01,2024-09-18,Pending
2024-01-24,8412b758-8b70-4900-b966-f05dfe798477,"Alexis Russell",Asia,Italy,"Patricia Massey",6,891.3,25.58,2022-04-24,Completed
2024-09-21,469a12db-e7ef-4511-ac89-5aa94480ca66,"Nicole Olsen","North America",Timor-Leste,"Anne Gallagher",2,969.02,22.39,2023-04-02,Pending
2023-06-04,0e071f8e-45ba-45b6-be51-efa4d78adac6,"Antonio Reed","North America",Swaziland,"Allison Rogers",5,2068.15,24.2,2022-03-04,Completed
2024-08-12,dd0f2ff4-aad4-496a-a8ab-2c4911837a0f,"Dr. Kimberly Campos DDS",Asia,Iran,"Mary Hughes",7,3139.29,33.39,2024-07-07,Pending
2024-04-24,bb20e1a9-63a4-411f-b5e0-20a3e76d8df7,"Christian Yates",Europe,Spain,"Dr. Vanessa Russo",3,840.84,19.43,2023-10-21,Completed
2024-07-06,6bcc618f-5c85-49b1-9f10-8c87aeb45c1b,"Alfred Brown",Asia,"Saint Pierre and Miquelon","James Reese",5,2289.35,46.78,2024-12-07,Refunded
2024-04-07,07024c7b-dd9a-4c7d-9180-79eac95341b3,"Alexis Perez","South America",Gibraltar,"Steven Riley",8,1057.6,39.28,2024-10-07,Refunded
2023-07-14,5e9b3b73-fb5d-478d-933d-6195a4899969,"Karen Johnson","South America",Gabon,"Melissa Johnson",4,401.64,3.14,2023-10-12,Canceled
2024-01-24,8412b758-8b70-4900-b966-f05dfe798477,"Alexis Russell",Asia,Italy,"Patricia Massey",6,891.3,25.58,2024-05-28,Completed
2024-08-19,db2b2422-ba6f-460d-ad28-ff944ac6ee5f,"Kelly Young","South America",Aruba,"Kaitlyn Miller",8,3736.88,49.62,2022-09-21,Completed
2025-01-09,7de63293-1d36-4eb7-9b36-3a5ea5bf39e7,"Andres Reynolds","North America","Isle of Man","John Reese",4,579.72,10.83,2023-12-12,Refunded
2023-02-19,4a11aae3-1527-40bd-b373-5d0b0fec014f,"Linda Mendez","North America","Holy See (Vatican City State)","Andrew Gates",1,98.54,30.35,2023-10-06,Completed
2023-05-06,77f3706c-3c7d-4273-b50c-ae327f0a9eb9,"Jenna Owens",Europe,"Czech Republic","Amy Simpson",1,33.54,7.55,2022-05-17,Canceled
2022-06-29,98a98cae-2379-46ef-8aa0-5ff3824d9d5f,"Brittany Cook",Africa,Uzbekistan,"Kimberly Ballard",3,1116,12.54,2023-12-14,Pending
2024-07-04,f5117c6f-2457-4eff-b4d8-e642a28efc66,"Rachel Perkins",Australia,"Saint Barthelemy","Matthew Wilkins",2,173.44,46.66,2023-07-14,Canceled
2024-04-19,f5117c6f-2457-4eff-b4d8-e642a28efc66,"Rachel Perkins",Australia,"Saint Barthelemy","Benjamin Harris",7,2987.11,30.16,2023-07-14,Pending
2023-03-20,a7b2414b-8ba3-464f-a57c-6adaef5983c0,"Daniel Cook","North America",Bulgaria,"Tracie Romero",6,806.28,9.7,2024-12-23,Completed
2022-06-29,7e19d4d4-7434-4a24-8cd0-d224f8af55a4,"Linda Morris",Africa,"Central African Republic","Mark Mcclure",10,2597,25.44,2022-12-22,Completed
2024-08-09,ebe86ab9-b458-47d2-80eb-f34b0f50d6e2,"Sara Torres",Europe,Liechtenstein,"Kathleen Vance",5,119.4,33.72,2022-12-11,Completed
2024-04-04,f659037d-7ac7-415d-9f9d-4bf1c010c19c,"Nicole Sanchez",Europe,Australia,"Michael Marquez",7,2163,42.81,2024-12-01,Canceled
2023-05-01,99a69a14-8e93-402c-a33e-14c4484b7c6b,"Jonathan Ferguson",Asia,Martinique,"Mr. Shawn Sanchez",8,803.28,45.89,2025-02-08,Pending
2023-08-07,e8ce5a5f-d491-42ce-a04f-1acbd0d4e0b9,"Miss Pamela Neal",Europe,Congo,"Kendra Olsen",5,2455.85,3.48,2024-05-10,Canceled
2022-07-27,5d2e5db3-ae46-4d5f-8fdc-9e499c7c627e,"Mark Davis",Asia,"Burkina Faso","Carolyn Davila",5,671.9,24.89,2024-08-23,Pending
2022-09-22,ff128ce4-d2bb-483a-84d2-4b21769bbd2f,"Jessica Johnston",Africa,Madagascar,"William Powers",6,2725.44,47.86,2022-03-01,Canceled
2022-09-04,ff128ce4-d2bb-483a-84d2-4b21769bbd2f,"Jessica Johnston",Africa,Madagascar,"Brian Cooper",10,1004.1,44.47,2022-03-01,Refunded
2023-05-12,815f83a9-8ef8-4255-9728-d0d5d2356377,"Aaron Murphy",Europe,"British Virgin Islands","Kevin Lawrence",5,302.45,46.44,2024-07-24,Canceled
2022-10-10,3496373e-1766-4bae-bb78-b6a4153d7860,"David Rice","South America",Mayotte,"Michael Garcia",7,1802.08,7.63,2022-06-15,Completed
2022-09-14,eefdd587-3fba-4e88-941e-2497d371fe2e,"Jessica Sanders","South America",Gabon,"Alicia Thomas",1,21.43,25.49,2022-10-21,Canceled
2024-07-16,f7ee3b20-3f0c-464a-b844-3181ff467e50,"Danielle Baldwin MD",Africa,Guatemala,"Kristen Cox",9,2332.62,29.45,2022-04-08,Completed
2023-10-11,f7ee3b20-3f0c-464a-b844-3181ff467e50,"Danielle Baldwin MD",Africa,Guatemala,"Olivia Delgado",4,1021.32,14.33,2022-04-08,Pending
2023-07-26,0958908c-b4ff-440d-b304-64cbffe3d2e7,"Tonya Jackson",Africa,Mayotte,"Dawn Caldwell",8,113.12,21.51,2023-07-15,Refunded
2022-07-21,6396d6c1-4ef5-4c9c-8b2f-8c08320c2c07,"Timothy Torres","South America",Andorra,"Jacqueline Carney",1,301.53,8.42,2022-11-18,Refunded
2024-09-14,8311e8e8-a6f6-4a3e-85df-734e9d877bea,"Morgan Ramirez",Australia,Iran,"Amy Beck",2,74.5,7.74,2023-01-02,Canceled
2025-01-16,8311e8e8-a6f6-4a3e-85df-734e9d877bea,"Morgan Ramirez",Australia,Iran,"Darrell Jones",10,437,45.76,2023-01-02,Pending
2022-03-13,d5a3437b-82a4-4991-b8d2-c96fadcbe837,"Debra Tran","South America",Argentina,"Anne Green",1,422.26,8.07,2023-04-20,Refunded
2022-11-28,c8e264db-fe79-4d23-ac52-6907faa94a00,"Dawn Lewis",Africa,Peru,"James Stewart",8,2000,45.53,2023-03-03,Canceled
2023-09-14,de6dcb58-5477-4f11-b04a-fd01d469d8ca,"Amy Hodge",Australia,Montserrat,"Andrew Haynes",10,2986.9,9.79,2022-04-15,Pending
2022-07-09,75b195f5-7230-4082-bbd9-2d7d8c9232fd,"Justin Underwood",Europe,"Sri Lanka","Matthew Crawford",3,735.45,39.94,2024-06-05,Completed
2025-02-17,75b195f5-7230-4082-bbd9-2d7d8c9232fd,"Justin Underwood",Europe,"Sri Lanka","Maria Martinez",7,45.85,41.36,2024-06-05,Refunded
2024-10-09,2077d8bc-30bb-47a3-91eb-fa920a618d5a,"Jennifer Powell","North America",Martinique,"Thomas Campbell",8,119.76,47.82,2024-04-09,Pending
2024-07-07,2077d8bc-30bb-47a3-91eb-fa920a618d5a,"Jennifer Powell","North America",Martinique,"Patrick Harrell",5,1584.55,40.54,2024-04-09,Completed
2022-05-07,2f66d365-96b9-4927-938a-ab4ae92bccdd,"Michael Neal","South America",Belgium,"Rodney Love",2,548.22,30.61,2024-05-18,Canceled
2023-05-12,deefe169-79d7-4b45-b517-b9ce3063f7f9,"Marc Garcia",Africa,Nigeria,"Andrew Miller",5,2395.65,10.26,2024-10-08,Pending
2023-07-16,deefe169-79d7-4b45-b517-b9ce3063f7f9,"Marc Garcia",Africa,Nigeria,"Robert Ramsey",10,3535,11.63,2024-10-08,Refunded
2023-10-08,ad1bce99-6090-4e31-9ef0-ab3bcb0ee549,"Misty Gallagher",Africa,Rwanda,"Diane Nelson",2,707,43.36,2023-03-21,Refunded
2022-04-18,6410956b-320f-4876-b7d5-be60b4f16d54,"Zachary Mitchell",Asia,"Solomon Islands","Cassandra Vazquez",2,141.84,18.36,2022-11-20,Pending
2022-07-08,31e49d71-9dc6-41be-9dba-65e79d36c8f6,"Patricia Hardy",Asia,Uzbekistan,"Dwayne Oliver",2,666.36,25.74,2024-11-01,Pending
2025-01-13,42f74224-4c53-436b-b223-d1f562ba4a76,"Daniel Quinn",Australia,Macedonia,"Teresa Brown",5,882.8,37.55,2022-06-23,Pending
2022-05-21,fd5ebdf9-091b-488b-87ce-b38c614470bd,"Matthew Watkins","North America","Svalbard & Jan Mayen Islands","Tina Sherman",5,2235.35,14.53,2022-04-10,Refunded
2022-09-17,6946c2f5-1293-45ef-9a7e-4525e0055699,"Matthew James",Europe,"Equatorial Guinea","Christine Villa",1,413.63,11.76,2025-01-29,Refunded
2024-01-06,509e1ced-9a48-4b11-81c7-65733ff23ff0,"Brian Higgins",Asia,Finland,"Austin Hart",6,872.64,32.22,2024-03-11,Refunded
2024-08-04,c41fc25a-f6c1-47e7-8285-1c099784a1b8,"Francisco Martinez",Asia,India,"Laura Stokes",10,4004.9,0,2024-08-29,Canceled
2023-06-03,39887a47-58fd-4b37-bea0-941859af6846,"Melissa Roth",Asia,Swaziland,"Vanessa Davis",5,897.65,38.68,2024-10-19,Refunded
2025-01-04,af44b66d-f076-44e9-9aa3-53f2620bae6e,"Brian Mitchell",Africa,Bangladesh,"Susan Harris",10,4651.4,17.08,2022-04-24,Canceled
2022-12-04,bd9dcb3d-85da-4a8d-9fe0-66bf61710a67,"Kelly Scott",Africa,"United Arab Emirates","Michael Gallagher",3,905.7,16.73,2023-06-29,Pending
2023-08-08,ef2e3137-b115-437c-b26b-6830be7ecb1a,"James Reed",Asia,Senegal,"Sara Anderson",3,1009.32,31.32,2024-06-21,Pending
2023-06-25,ef2e3137-b115-437c-b26b-6830be7ecb1a,"James Reed",Asia,Senegal,"Debbie Johnson",7,344.96,13.68,2024-06-21,Canceled
2022-09-09,dd489e3f-a310-4d72-b10f-a7fa5aa850a0,"Michael Parker",Australia,"French Southern Territories","Debra Mack",4,1582.96,18.53,2022-05-05,Canceled
2022-06-23,dd489e3f-a310-4d72-b10f-a7fa5aa850a0,"Michael Parker",Australia,"French Southern Territories","Antonio Bailey",9,58.95,11.8,2022-05-05,Refunded
2024-12-09,f9579a21-5a09-4638-8d2e-e4f5fdb7552e,"Anthony Hill","North America",Haiti,"Brett Martin DDS",1,480.17,29.18,2023-12-05,Pending
2022-05-25,7980ce80-187e-4190-95e3-22400d7a8cc7,"Trevor Parker","South America",Oman,"Kevin Robinson",10,4666.5,11.73,2024-03-04,Pending
2024-11-23,8387a1bc-2a02-44a3-a5fe-426f417762d6,"Douglas Mcclure",Australia,Rwanda,"Melissa Martin",1,441.28,8.22,2025-01-26,Refunded
2024-04-11,8387a1bc-2a02-44a3-a5fe-426f417762d6,"Douglas Mcclure",Australia,Rwanda,"Jaime Johnson",8,3260.16,36.6,2025-01-26,Refunded
2023-03-22,7c663ccd-2e62-4427-abca-daf2a321af46,"Darius Kelly","South America","Cayman Islands","Christopher Chapman",9,1878.57,42.38,2024-09-27,Canceled
2022-03-23,315ea42a-63f8-422b-8b17-6e664d521a4b,"Mr. Robert Dixon Jr.",Africa,Mongolia,"Anthony Davidson",8,964.72,49.26,2024-03-03,Canceled
2024-11-02,2fda6c84-186c-4d1d-a866-8afe700afcd2,"Richard Abbott",Europe,Greenland,"Melissa Ashley",9,3103.74,25.27,2024-04-25,Pending
2024-07-16,4cdebc45-4a5a-4510-9164-21d418373dd5,"Christina Johnson",Europe,Algeria,"Timothy Nguyen",2,326.76,35.95,2023-01-16,Refunded
2023-05-25,91010490-8ef5-448d-9ca8-c3e5481976f1,"Laura Cabrera",Asia,"Norfolk Island","Matthew Phelps",10,1866.7,30.3,2024-05-24,Pending
2024-09-21,9dd1b911-dd83-485f-a40a-66cc1d809848,"Mark Dyer","South America",Mauritius,"Kathleen Washington",8,1644.4,26.24,2024-02-01,Pending
2022-07-17,20d60e61-748a-4d63-93ef-e1cad7149a80,"John Richmond","South America",Bhutan,"Melissa Padilla",10,1896,15.69,2022-07-17,Canceled
2023-07-19,a589013e-badc-451d-b1fd-71adefbe9a06,"Shannon Walters",Asia,"Sao Tome and Principe","Todd Armstrong",7,1591.87,35.21,2023-03-11,Pending
2024-07-17,6f0d5642-3185-479c-8ff4-91d70763e4b4,"David Barnes",Australia,Congo,"Jason Hunter",1,390.13,39.78,2023-09-23,Pending
2023-11-20,76c2d26f-e731-49d6-bfd8-824d0f48979a,"Joan Pollard",Europe,"Solomon Islands","Paul Church Jr.",3,408.03,5.29,2022-08-05,Completed
2022-10-24,18e074cc-d61c-440d-8d94-4cf3e2346c99,"Krista Kerr",Europe,Guinea-Bissau,"Steven Hughes",1,256.79,24.8,2023-03-25,Completed
2022-03-06,671426d2-aa10-4a26-88fe-2be7a23b3697,"Nicolas Robinson","South America",Kuwait,"Jill Morris",10,4469.2,5.59,2024-04-13,Refunded
2024-02-04,51dc32c8-cad3-48b5-b312-2045572ca2e4,"Michael Cunningham","South America",Colombia,"Terrence Burns",5,1509.4,32.57,2022-10-22,Refunded
2023-11-30,cb8a5f2d-b362-47fa-abe6-d548379c7536,"Linda Wu",Europe,Croatia,"Adam Fernandez",1,166.93,7.45,2023-03-23,Pending
2023-08-26,c1208d57-67b1-4c53-a22f-c8745e71a2ab,"Trevor Morgan","South America",Bhutan,"Mary Davis",8,77.28,15.97,2025-02-04,Pending
2022-08-24,5ab682ef-3528-4a8f-ac7b-316f705edf7f,"Paige Walker",Africa,Fiji,"Shawn Perez",9,1864.71,26.2,2024-08-16,Refunded
2023-04-19,f118c09d-c5b7-4fea-91c0-ed7acc5ae7ef,"Michael Edwards",Europe,"French Guiana","Kelly Li",7,1800.61,43.63,2023-08-05,Canceled
2023-06-09,f66ce908-02ac-4201-ae1f-99e271987437,"Brittany Johnson","North America",Gambia,"Dennis Wright",8,3179.92,30.79,2023-08-26,Canceled
2022-12-29,11498353-2043-4d89-b16a-18263e842c2e,"Robert Cooper",Africa,Indonesia,"Richard Edwards",9,287.19,36.63,2022-10-19,Pending
2024-03-28,3d7ffb84-edae-4269-aa9c-834540d22d55,"Marcus Mcfarland","South America",Tokelau,"Vanessa Collins",6,116.22,5.52,2024-02-15,Pending
2024-02-25,aefa991d-9929-4ad3-963e-7958320a427d,"Brandon Harrison","South America","Dominican Republic","Kathleen Miller",2,853.46,46.27,2023-08-10,Completed
2022-03-10,b8910284-5916-4377-ab12-e975560ecba1,"Briana Conner","North America",Croatia,"Denise Cohen",3,221.94,0.19,2023-02-12,Canceled
2022-06-21,5080adb8-8b54-43d1-849b-5fd95baa47e6,"Jeanette Delgado",Australia,Macedonia,"John Brown",1,194.06,38.71,2024-08-03,Completed
2023-04-17,cb477bec-4ad3-4edf-b412-a1231d59dbea,"Katherine White",Asia,Honduras,"Greg Travis",7,1475.6,34.09,2023-01-07,Refunded
2023-07-27,cc2c266e-2d8e-4098-9cbb-064baea023eb,"Scott Ballard",Australia,Finland,"Natalie Anderson",7,780.01,47.25,2024-08-07,Canceled
2024-03-19,cc2c266e-2d8e-4098-9cbb-064baea023eb,"Scott Ballard",Australia,Finland,"Tamara Lewis",3,484.89,28.38,2024-08-07,Completed
2025-01-12,6673d68a-de7f-4b50-a88f-f1234b31d4be,"David Lindsey",Asia,Congo,"Lisa Brooks",5,2327.6,37.66,2023-08-31,Completed
2022-07-04,6673d68a-de7f-4b50-a88f-f1234b31d4be,"David Lindsey",Asia,Congo,"Christopher Hernandez",6,1252.38,5,2023-08-31,Canceled
2024-09-03,6b848527-8741-4562-9645-305dc0bd2146,"Jennifer Castro",Europe,Congo,"Mr. William Newman",1,287.54,8.6,2022-09-23,Completed
2024-11-23,25bf0f54-663a-425f-b5fb-fd132a35708d,"Lynn Daniels",Australia,Angola,"William Blake",2,443.7,12.38,2023-05-16,Refunded
2023-08-02,25bf0f54-663a-425f-b5fb-fd132a35708d,"Lynn Daniels",Australia,Angola,"Mr. Kevin Fleming PhD",9,1103.67,1.4,2023-05-16,Completed
2022-05-16,3028a653-cfa1-4bf6-80b1-52600725d298,"Cheyenne Barrett","South America","Syrian Arab Republic","Dalton Nelson",8,3795.04,11.61,2023-01-02,Pending
2023-02-12,7528f82f-d5e2-4177-b156-99ffc63e540a,"Ryan Schroeder",Australia,Dominica,"Kelly Reyes",6,1771.62,35.06,2024-03-25,Refunded
2023-06-09,de7202cc-5734-4e6f-a9e2-069e6a26dea4,"Thomas Peterson",Europe,Israel,"Rebecca Garcia",2,663.98,4.15,2022-10-04,Pending
2023-02-22,1a8a5a9b-90a2-4b62-882b-1d27d7ff95c9,"Dan Nguyen",Africa,Spain,"David Reynolds",8,3209.52,42.31,2023-02-07,Completed
2024-06-11,d3881d6d-0b70-45d9-a451-8bbdda586b18,"Angela Austin",Europe,"Sri Lanka","David Smith",3,272.13,37.4,2022-06-18,Canceled
2023-12-05,b3a8e997-234c-440e-8fd5-5a3a627994f6,"Angela Reed",Europe,Chile,"Joseph Phillips",7,780.5,25.69,2022-09-11,Pending
2023-07-16,b3a8e997-234c-440e-8fd5-5a3a627994f6,"Angela Reed",Europe,Chile,"Jaclyn Acosta",4,1428.52,30.87,2022-09-11,Refunded
2024-11-16,b9949675-22a6-4b46-9103-39fa17a36722,"Brittany Smith",Europe,"Isle of Man","Thomas Hudson",2,997.34,24.6,2024-09-10,Completed
2025-02-14,b9949675-22a6-4b46-9103-39fa17a36722,"Brittany Smith",Europe,"Isle of Man","Joanne Moody",7,3336.9,15.93,2024-09-10,Completed
2023-06-06,b9949675-22a6-4b46-9103-39fa17a36722,"Brittany Smith",Europe,"Isle of Man","Cynthia Short",7,2800.42,31.1,2024-09-10,Completed
2024-01-31,94bc9a9f-946c-4b73-afbf-b8e3dd485626,"David Hardin","South America",Oman,"James Taylor",2,425.2,40.92,2022-03-14,Refunded
2024-12-25,c9f488da-2017-424b-960e-efe2e9a64607,"Jeffrey Dean","North America",Eritrea,"Raymond Jenkins",10,4241.4,23.07,2023-07-01,Completed
2022-12-19,631bd456-7acf-4536-8067-68e1509ca5f4,"Roy Hayes",Australia,Jordan,"Erin Allen",7,3314.29,32.74,2023-07-12,Completed
2024-12-05,f96bec03-1f24-4ea2-9d05-81a46fd59fe2,"Mark Jones",Australia,"Cape Verde","Jamie Bishop",4,541.88,45.14,2023-07-22,Completed
2023-02-26,0498016d-6fca-4ade-8214-f9261a876870,"Donna Nelson","South America","San Marino","Kimberly Harmon",10,287.6,1.83,2023-04-19,Canceled
2023-06-17,483117c3-c192-43b1-aea7-2dea6882cb22,"Janice Gonzalez",Australia,Martinique,"Stephen Berry",2,425.82,34.96,2023-07-23,Pending
2022-07-30,483117c3-c192-43b1-aea7-2dea6882cb22,"Janice Gonzalez",Australia,Martinique,"Philip Pruitt",10,441.4,3.33,2023-07-23,Refunded
2025-02-10,77df9b63-0176-40ea-8f78-5f4362372f3a,"Brittany Le","North America",Guyana,"Amy King",2,805.66,37.1,2024-04-08,Refunded
2024-04-24,46c8bf80-b253-4cc3-8bcc-3bc4f874ff9e,"Michelle Ross",Australia,Egypt,"Melissa Johnson",6,933.3,40.34,2023-08-30,Pending
2025-01-14,11a8e2c4-b2c5-41dc-b3e1-63186e26ab6c,"Christopher Dudley","South America",Mali,"Rebecca Rogers",2,227.84,2.67,2022-07-23,Completed
2024-03-04,a28da5d0-ab2a-4776-957a-5db01eb966b1,"Heather Davis",Australia,Niue,"Brenda Barnes",8,3813.44,39.09,2023-09-10,Canceled
2024-08-12,b7183666-8473-4cc1-91a8-11a54ca3cd20,"Danielle Rodgers",Europe,Iraq,"Jeffrey Figueroa",4,1397.8,15.98,2024-12-06,Completed
2024-04-13,1f689d8b-30ed-4a06-a281-1919d454024c,"James Hill","South America",Nauru,"Jennifer Castillo",4,231.08,0.78,2022-12-20,Canceled
2022-10-18,9c85879b-8755-493b-a5d1-25682f9aec73,"Angela Harvey",Asia,Tajikistan,"Andrew Perry",8,3905.28,25.59,2023-04-27,Canceled
2025-01-14,e09308a0-a318-4013-94ce-0f3eeac9d044,"Elizabeth Stephenson",Asia,Burundi,"Gwendolyn Davila",7,432.88,9.14,2023-11-27,Refunded
2024-01-19,afb9d850-3549-414e-9bd0-730369e0986c,"Jacqueline Lynch",Africa,Palau,"Timothy Garrett",7,1408.26,32.01,2022-06-26,Completed
2022-04-04,738f6d92-3427-4e35-94ae-b6c20ad307d9,"Marcia Reid",Africa,Mayotte,"Katrina Sanchez",10,866.7,24.33,2024-03-21,Completed
2022-12-07,6dd82e4f-1f78-4ffe-b6e9-db4d86c452c3,"Ralph Monroe",Australia,Mozambique,"David Young",6,747.9,21.76,2023-12-11,Refunded
2024-06-06,c1765d09-2ef5-4447-af7c-c942d2cf572c,"Tiffany Parker","North America","Saint Pierre and Miquelon","Ronald Dixon",2,951.28,48.4,2022-05-28,Pending
2023-04-14,7ff9e809-44f0-4840-b674-ae926cfef83a,"Patricia Acosta",Asia,Mauritius,"Gregory Berry",5,2119.5,45.44,2023-04-30,Completed
2023-11-17,fcd727b4-2d76-44a9-a7d4-4a3a5fad2f69,"Jonathan Lambert","South America","United States of America","Carolyn Hernandez",4,569.96,15.01,2022-04-20,Canceled
2024-07-05,9805d590-dd5a-46f3-9aaf-95a006e664ee,"Matthew Russell","South America",Uganda,"Selena Harris",9,4290.84,7.78,2022-07-12,Pending
2023-05-20,7b71de0f-4160-400d-baae-e9be264eab1a,"Martha Cervantes DDS",Europe,"Saint Martin","Karen Anderson",8,460.32,21.15,2022-06-13,Completed
2023-01-07,f820c639-1eca-4255-898f-d831cb542f7f,"Beth Holloway MD",Africa,"Northern Mariana Islands","Patricia Reynolds",8,1859.28,40.24,2023-11-15,Refunded
2024-08-07,654bc091-7250-45c3-8ed7-1b281388088e,"Maria Duncan",Africa,Latvia,"Kyle Richard",5,401.1,29.91,2023-01-26,Pending
2024-12-08,e65c24b1-8a5b-431e-8797-f0c0e34e1c2d,"Karen Woods",Australia,Bermuda,"Carolyn Romero",5,1704.95,47.25,2022-09-18,Refunded
2024-09-06,cae1274d-d2e5-4a42-a7ca-16236d03a2d6,"Jaime Gonzales",Europe,Croatia,"Andrea Coleman",7,744.31,10.18,2023-03-21,Completed
2023-07-25,6a2e1e44-14f5-459d-ae64-722ebc37e7bf,"Elizabeth Simon",Asia,Somalia,"Johnny Bryant",2,698.9,14.27,2024-09-08,Completed
2024-09-17,0bb68fd1-1f6e-4ada-9657-dab8bc923837,"Samantha Hess",Europe,Senegal,"Grant Robinson",5,1073.95,30.74,2024-07-12,Refunded
2022-10-17,097baa70-346d-401a-954c-ed86a8734684,"Jessica Boyd",Africa,France,"Richard Cummings",1,35.27,40.18,2022-06-22,Pending
2023-08-27,8ddb6c36-ed37-419e-bd2a-9753b690b839,"Chad Anderson",Europe,Jordan,"Wanda Walker",8,1788.56,0,2022-06-09,Completed
